pkuid,vertex_index,xcoord,ycoord,code,name
10,428,8.275,47.101,ADF,Alpine Deformation Front
10,429,8.197,47.051,ADF,Alpine Deformation Front
10,430,8.164,47.028,ADF,Alpine Deformation Front
10,431,8.115,46.991,ADF,Alpine Deformation Front
10,432,8.057,46.949,ADF,Alpine Deformation Front
10,433,8.035,46.935,ADF,Alpine Deformation Front
10,434,7.957,46.89,ADF,Alpine Deformation Front
10,435,7.915,46.869,ADF,Alpine Deformation Front
10,436,7.876,46.849,ADF,Alpine Deformation Front
10,437,7.797,46.81,ADF,Alpine Deformation Front
10,438,7.733,46.789,ADF,Alpine Deformation Front
10,439,7.717,46.786,ADF,Alpine Deformation Front
10,440,7.637,46.776,ADF,Alpine Deformation Front
10,441,7.557,46.786,ADF,Alpine Deformation Front
10,442,7.546,46.79,ADF,Alpine Deformation Front
10,443,7.478,46.811,ADF,Alpine Deformation Front
10,444,7.398,46.802,ADF,Alpine Deformation Front
10,445,7.356,46.788,ADF,Alpine Deformation Front
10,446,7.317,46.774,ADF,Alpine Deformation Front
10,447,7.236,46.75,ADF,Alpine Deformation Front
10,448,7.157,46.726,ADF,Alpine Deformation Front
10,449,7.098,46.708,ADF,Alpine Deformation Front
10,450,7.075,46.7,ADF,Alpine Deformation Front
10,451,6.994,46.673,ADF,Alpine Deformation Front
10,452,6.917,46.644,ADF,Alpine Deformation Front
10,453,6.88,46.629,ADF,Alpine Deformation Front
10,454,6.836,46.609,ADF,Alpine Deformation Front
10,455,6.754,46.57,ADF,Alpine Deformation Front
10,456,6.711,46.548,ADF,Alpine Deformation Front
10,457,6.677,46.529,ADF,Alpine Deformation Front
10,458,6.602,46.469,ADF,Alpine Deformation Front
10,459,6.598,46.464,ADF,Alpine Deformation Front
10,460,6.522,46.389,ADF,Alpine Deformation Front
10,461,6.518,46.387,ADF,Alpine Deformation Front
10,462,6.438,46.345,ADF,Alpine Deformation Front
10,463,6.38,46.305,ADF,Alpine Deformation Front
10,464,6.357,46.285,ADF,Alpine Deformation Front
10,465,6.305,46.229,ADF,Alpine Deformation Front
10,466,6.312,46.149,ADF,Alpine Deformation Front
10,467,6.354,46.069,ADF,Alpine Deformation Front
10,468,6.278,45.998,ADF,Alpine Deformation Front
10,469,6.262,45.989,ADF,Alpine Deformation Front
10,470,6.197,45.956,ADF,Alpine Deformation Front
10,471,6.13,45.909,ADF,Alpine Deformation Front
10,472,6.117,45.897,ADF,Alpine Deformation Front
10,473,6.065,45.828,ADF,Alpine Deformation Front
10,474,6.037,45.781,ADF,Alpine Deformation Front
10,475,6.021,45.749,ADF,Alpine Deformation Front
10,476,5.979,45.668,ADF,Alpine Deformation Front
10,477,5.957,45.631,ADF,Alpine Deformation Front
10,478,5.928,45.589,ADF,Alpine Deformation Front
10,479,5.877,45.532,ADF,Alpine Deformation Front
10,480,5.854,45.508,ADF,Alpine Deformation Front
10,481,5.793,45.454,ADF,Alpine Deformation Front
10,482,5.763,45.429,ADF,Alpine Deformation Front
10,483,5.711,45.388,ADF,Alpine Deformation Front
10,484,5.661,45.349,ADF,Alpine Deformation Front
10,485,5.637,45.33,ADF,Alpine Deformation Front
10,486,5.56,45.267,ADF,Alpine Deformation Front
10,487,5.557,45.264,ADF,Alpine Deformation Front
10,488,5.478,45.191,ADF,Alpine Deformation Front
10,489,5.476,45.189,ADF,Alpine Deformation Front
10,490,5.408,45.108,ADF,Alpine Deformation Front
10,491,5.398,45.096,ADF,Alpine Deformation Front
10,492,5.35,45.027,ADF,Alpine Deformation Front
10,493,5.318,44.977,ADF,Alpine Deformation Front
10,494,5.3,44.946,ADF,Alpine Deformation Front
10,495,5.254,44.864,ADF,Alpine Deformation Front
10,496,5.237,44.832,ADF,Alpine Deformation Front
10,497,5.231,44.82,ADF,Alpine Deformation Front
10,498,5.214,44.788,ADF,Alpine Deformation Front
10,499,5.161,44.681,ADF,Alpine Deformation Front
10,500,5.152,44.663,ADF,Alpine Deformation Front
10,501,5.135,44.628,ADF,Alpine Deformation Front
10,502,5.093,44.548,ADF,Alpine Deformation Front
10,503,5.077,44.52,ADF,Alpine Deformation Front
10,504,5.045,44.468,ADF,Alpine Deformation Front
10,505,4.995,44.39,ADF,Alpine Deformation Front
10,506,4.991,44.384,ADF,Alpine Deformation Front
10,507,4.945,44.308,ADF,Alpine Deformation Front
10,508,4.917,44.254,ADF,Alpine Deformation Front
10,509,4.907,44.229,ADF,Alpine Deformation Front
10,510,4.883,44.149,ADF,Alpine Deformation Front
10,511,4.879,44.068,ADF,Alpine Deformation Front
